timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.74495E+12,202,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-27,text,TRUE,,3818,656,24,79,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-23,202,0,0
1.74495E+12,195,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-43,,TRUE,,3445,927,49,79,null,0,8333,0
1.74495E+12,195,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-43,text,TRUE,,3445,927,49,79,https://petstore.octoperf.com/actions/Catalog.action,195,0,0
1.74495E+12,186,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-14,,TRUE,,4212,630,24,79,null,0,6309,0
1.74495E+12,186,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-14,text,TRUE,,4212,630,24,79,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,186,0,0
1.74495E+12,182,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-42,,TRUE,,3442,924,50,80,null,0,8238,0
1.74495E+12,182,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-42,text,TRUE,,3442,924,50,80,https://petstore.octoperf.com/actions/Catalog.action,182,0,0
1.74495E+12,895,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,,TRUE,,4986,578,50,80,null,0,5598,714
1.74495E+12,895,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,text,TRUE,,4986,578,50,80,https://petstore.octoperf.com/actions/Catalog.action,895,0,714
1.74495E+12,937,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,,TRUE,,5664,525,50,80,null,0,5589,752
1.74495E+12,937,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,text,TRUE,,5664,525,50,80,https://petstore.octoperf.com/actions/Catalog.action,935,0,752
1.74495E+12,872,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-7,,TRUE,,5664,525,24,80,null,0,1,677
1.74495E+12,872,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-7,text,TRUE,,5664,525,24,80,https://petstore.octoperf.com/actions/Catalog.action,871,0,677
1.74495E+12,797,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-27,,TRUE,,4973,578,24,80,null,0,1,600
1.74495E+12,797,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-27,text,TRUE,,4973,578,24,80,https://petstore.octoperf.com/actions/Catalog.action,797,0,600
1.74495E+12,179,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,TRUE,,3441,923,50,80,null,0,8281,0
1.74495E+12,179,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,TRUE,,3441,923,50,80,https://petstore.octoperf.com/actions/Catalog.action,179,0,0
1.74495E+12,756,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,,TRUE,,5664,525,50,80,null,0,5617,578
1.74495E+12,756,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,text,TRUE,,5664,525,50,80,https://petstore.octoperf.com/actions/Catalog.action,756,0,578
1.74495E+12,183,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-41,,TRUE,,4081,923,51,82,null,0,8279,0
1.74495E+12,183,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-41,text,TRUE,,4081,923,51,82,https://petstore.octoperf.com/actions/Catalog.action,183,0,0
1.74495E+12,178,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-19,,TRUE,,4138,662,25,82,null,0,5582,0
1.74495E+12,178,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-19,text,TRUE,,4138,662,25,82,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,178,0,0
1.74495E+12,788,03_01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-5,,TRUE,,5664,525,6,82,null,0,9379,612
1.74495E+12,788,03_01_Open URL,200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-5,text,TRUE,,5664,525,6,82,https://petstore.octoperf.com/actions/Catalog.action,788,0,612
1.74495E+12,189,03_02_Click On Sign In,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-7,,TRUE,,4097,612,6,82,null,0,7411,0
1.74495E+12,189,03_02_Click On Sign In,200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-7,text,TRUE,,4097,612,6,82,https://petstore.octoperf.com/actions/Account.action?signonForm=,189,0,0
1.74495E+12,179,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-13,,TRUE,,4212,630,25,82,null,0,6262,0
1.74495E+12,179,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-13,text,TRUE,,4212,630,25,82,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,178,0,0
1.74495E+12,871,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,,TRUE,,4986,578,51,82,null,0,5595,682
1.74495E+12,871,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,text,TRUE,,4986,578,51,82,https://petstore.octoperf.com/actions/Catalog.action,871,0,682
1.74495E+12,771,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-26,,TRUE,,3818,656,25,82,null,0,6594,0
1.74495E+12,771,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-26,text,TRUE,,3818,656,25,82,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-10,770,0,0
1.74495E+12,741,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,,TRUE,,5664,525,51,82,null,0,5605,545
1.74495E+12,741,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,text,TRUE,,5664,525,51,82,https://petstore.octoperf.com/actions/Catalog.action,741,0,545
1.74495E+12,215,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,,TRUE,,3441,923,52,83,null,0,8312,0
1.74495E+12,215,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,text,TRUE,,3441,923,52,83,https://petstore.octoperf.com/actions/Catalog.action,215,0,0
1.74495E+12,766,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,,TRUE,,4990,578,52,83,null,0,5601,568
1.74495E+12,766,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,text,TRUE,,4990,578,52,83,https://petstore.octoperf.com/actions/Catalog.action,766,0,568
1.74495E+12,726,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-6,,TRUE,,5664,525,25,83,null,0,0,534
1.74495E+12,726,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-6,text,TRUE,,5664,525,25,83,https://petstore.octoperf.com/actions/Catalog.action,726,0,534
1.74495E+12,180,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-25,,TRUE,,3818,656,25,83,null,0,6570,0
1.74495E+12,180,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-25,text,TRUE,,3818,656,25,83,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-10,180,0,0
1.74495E+12,738,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-22,,TRUE,,5664,525,52,83,null,0,5569,561
1.74495E+12,738,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-22,text,TRUE,,5664,525,52,83,https://petstore.octoperf.com/actions/Catalog.action,738,0,561
1.74495E+12,723,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-26,,TRUE,,4973,578,26,85,null,0,1,547
1.74495E+12,723,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-26,text,TRUE,,4973,578,26,85,https://petstore.octoperf.com/actions/Catalog.action,723,0,547
1.74495E+12,180,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-39,,TRUE,,3441,923,53,85,null,0,8294,0
1.74495E+12,180,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-39,text,TRUE,,3441,923,53,85,https://petstore.octoperf.com/actions/Catalog.action,179,0,0
1.74495E+12,178,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-18,,TRUE,,4767,662,26,85,null,0,5574,0
1.74495E+12,178,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-18,text,TRUE,,4767,662,26,85,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-02,178,0,0
1.74495E+12,716,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,TRUE,,4987,578,53,85,null,0,5627,540
1.74495E+12,716,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,TRUE,,4987,578,53,85,https://petstore.octoperf.com/actions/Catalog.action,715,0,540
1.74495E+12,711,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-21,,TRUE,,5664,525,53,86,null,0,5602,535
1.74495E+12,711,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-21,text,TRUE,,5664,525,53,86,https://petstore.octoperf.com/actions/Catalog.action,711,0,535
1.74495E+12,710,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-25,,TRUE,,4973,578,26,86,null,0,1,530
1.74495E+12,710,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-25,text,TRUE,,4973,578,26,86,https://petstore.octoperf.com/actions/Catalog.action,709,0,530
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-38,,TRUE,,3445,927,54,87,null,0,8282,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-38,text,TRUE,,3445,927,54,87,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,707,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,,TRUE,,4986,578,54,87,null,0,5642,530
1.74495E+12,707,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,text,TRUE,,4986,578,54,87,https://petstore.octoperf.com/actions/Catalog.action,706,0,530
1.74495E+12,721,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-5,,TRUE,,5664,525,26,87,null,0,2,544
1.74495E+12,721,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-5,text,TRUE,,5664,525,26,87,https://petstore.octoperf.com/actions/Catalog.action,721,0,544
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,,TRUE,,3442,924,55,89,null,0,8324,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,text,TRUE,,3442,924,55,89,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,176,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-24,,TRUE,,3818,656,27,89,null,0,6612,0
1.74495E+12,176,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-24,text,TRUE,,3818,656,27,89,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-23,176,0,0
1.74495E+12,709,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,,TRUE,,4986,578,55,89,null,0,5647,534
1.74495E+12,709,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,text,TRUE,,4986,578,55,89,https://petstore.octoperf.com/actions/Catalog.action,709,0,534
1.74495E+12,177,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-12,,TRUE,,4212,630,27,89,null,0,6328,0
1.74495E+12,177,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-12,text,TRUE,,4212,630,27,89,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,177,0,0
1.74495E+12,1233,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-20,,TRUE,,5664,525,55,89,null,0,5606,536
1.74495E+12,1233,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-20,text,TRUE,,5664,525,55,89,https://petstore.octoperf.com/actions/Catalog.action,1233,0,536
1.74495E+12,714,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,,TRUE,,5664,525,55,89,null,0,5659,538
1.74495E+12,714,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,text,TRUE,,5664,525,55,89,https://petstore.octoperf.com/actions/Catalog.action,714,0,538
1.74495E+12,718,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,,TRUE,,4986,578,56,90,null,0,5610,536
1.74495E+12,718,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,text,TRUE,,4986,578,56,90,https://petstore.octoperf.com/actions/Catalog.action,717,0,536
1.74495E+12,197,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-17,,TRUE,,3817,662,27,90,null,0,5596,0
1.74495E+12,197,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-17,text,TRUE,,3817,662,27,90,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-PO-02,197,0,0
1.74495E+12,710,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-4,,TRUE,,5664,525,27,90,null,0,1,533
1.74495E+12,710,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-4,text,TRUE,,5664,525,27,90,https://petstore.octoperf.com/actions/Catalog.action,709,0,533
1.74495E+12,178,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-11,,TRUE,,4212,630,27,90,null,0,6265,0
1.74495E+12,178,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-11,text,TRUE,,4212,630,27,90,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,178,0,0
1.74495E+12,763,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-24,,TRUE,,4973,578,27,90,null,0,1,533
1.74495E+12,763,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-24,text,TRUE,,4973,578,27,90,https://petstore.octoperf.com/actions/Catalog.action,763,0,533
1.74495E+12,217,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,,TRUE,,4081,923,56,90,null,0,8318,0
1.74495E+12,217,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,text,TRUE,,4081,923,56,90,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1.74495E+12,192,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-16,,TRUE,,4138,662,27,90,null,0,5587,0
1.74495E+12,192,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-16,text,TRUE,,4138,662,27,90,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,192,0,0
1.74495E+12,776,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-18,,TRUE,,5664,525,57,92,null,0,5655,531
1.74495E+12,776,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-18,text,TRUE,,5664,525,57,92,https://petstore.octoperf.com/actions/Catalog.action,763,0,531
1.74495E+12,822,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-48,,TRUE,,4990,578,57,92,null,0,5640,589
1.74495E+12,822,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-48,text,TRUE,,4990,578,57,92,https://petstore.octoperf.com/actions/Catalog.action,822,0,589
1.74495E+12,725,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-17,,TRUE,,5664,525,57,92,null,0,5634,550
1.74495E+12,725,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-17,text,TRUE,,5664,525,57,92,https://petstore.octoperf.com/actions/Catalog.action,725,0,550
1.74495E+12,722,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-47,,TRUE,,4987,578,57,92,null,0,5593,546
1.74495E+12,722,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-47,text,TRUE,,4987,578,57,92,https://petstore.octoperf.com/actions/Catalog.action,722,0,546
1.74495E+12,185,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-10,,TRUE,,4212,630,28,93,null,0,6265,0
1.74495E+12,185,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-10,text,TRUE,,4212,630,28,93,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,185,0,0
1.74495E+12,177,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-23,,TRUE,,3792,655,28,93,null,0,6595,0
1.74495E+12,177,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-23,text,TRUE,,3792,655,28,93,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-8,177,0,0
1.74495E+12,786,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-3,,TRUE,,5664,525,28,93,null,0,0,595
1.74495E+12,786,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-3,text,TRUE,,5664,525,28,93,https://petstore.octoperf.com/actions/Catalog.action,786,0,595
1.74495E+12,763,03_01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-4,,TRUE,,5664,525,7,93,null,0,9336,577
1.74495E+12,763,03_01_Open URL,200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-4,text,TRUE,,5664,525,7,93,https://petstore.octoperf.com/actions/Catalog.action,763,0,577
1.74495E+12,178,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-15,,TRUE,,3843,662,28,93,null,0,5588,0
1.74495E+12,178,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-15,text,TRUE,,3843,662,28,93,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-01,178,0,0
1.74495E+12,727,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,,TRUE,,4986,578,59,95,null,0,5618,550
1.74495E+12,727,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,text,TRUE,,4986,578,59,95,https://petstore.octoperf.com/actions/Catalog.action,727,0,550
1.74495E+12,178,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-29,,TRUE,,4212,630,29,95,null,0,6316,0
1.74495E+12,178,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-29,text,TRUE,,4212,630,29,95,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,177,0,0
1.74495E+12,181,03_02_Click On Sign In,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-6,,TRUE,,4095,612,7,95,null,0,7365,0
1.74495E+12,181,03_02_Click On Sign In,200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-6,text,TRUE,,4095,612,7,95,https://petstore.octoperf.com/actions/Account.action?signonForm=,181,0,0
1.74495E+12,182,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-34,,TRUE,,3441,923,59,95,null,0,8255,0
1.74495E+12,182,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-34,text,TRUE,,3441,923,59,95,https://petstore.octoperf.com/actions/Catalog.action,182,0,0
1.74495E+12,736,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-23,,TRUE,,4973,578,29,95,null,0,1,554
1.74495E+12,736,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-23,text,TRUE,,4973,578,29,95,https://petstore.octoperf.com/actions/Catalog.action,735,0,554
1.74495E+12,179,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,,TRUE,,3441,923,60,96,null,0,8328,0
1.74495E+12,179,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,text,TRUE,,3441,923,60,96,https://petstore.octoperf.com/actions/Catalog.action,179,0,0
1.74495E+12,715,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-45,,TRUE,,4986,578,60,96,null,0,5615,535
1.74495E+12,715,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-45,text,TRUE,,4986,578,60,96,https://petstore.octoperf.com/actions/Catalog.action,715,0,535
1.74495E+12,190,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-9,,TRUE,,4212,630,29,96,null,0,6291,0
1.74495E+12,190,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-9,text,TRUE,,4212,630,29,96,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,189,0,0
1.74495E+12,179,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-30,,TRUE,,4212,630,29,96,null,0,6286,0
1.74495E+12,179,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-30,text,TRUE,,4212,630,29,96,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,179,0,0
1.74495E+12,179,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-21,,TRUE,,3818,656,29,96,null,0,6611,0
1.74495E+12,179,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-21,text,TRUE,,3818,656,29,96,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-10,179,0,0
1.74495E+12,728,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-2,,TRUE,,5664,525,29,96,null,0,0,535
1.74495E+12,728,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-2,text,TRUE,,5664,525,29,96,https://petstore.octoperf.com/actions/Catalog.action,728,0,535
1.74495E+12,180,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-22,,TRUE,,3813,656,29,96,null,0,6569,0
1.74495E+12,180,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-22,text,TRUE,,3813,656,29,96,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-28,180,0,0
1.74495E+12,190,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,,TRUE,,3442,924,60,96,null,0,8295,0
